ID,ODNB_ID,displayName,prefix,firstName,lastName,suffix,title,gender,birthYearType,birthYear,deathYearType,deathYear
10008883,20273,Henry Norris,,Henry,Norris,,,male,IN,1661,IN,1731
10012851,30128,William Wickham,,William,Wickham,,,male,IN,1539,IN,1595
10007351,16499,Norman Leslie,,Norman,Leslie,,,male,AF,1444,IN,1554
10007770,67440,Angus Macdonnell,,Angus,Macdonnell,,,male,AF,1570,IN,1680
10003728,8133,George Duckett,,George,Duckett,,,male,IN,1684,IN,1732
10007715,17300,Sir Richard Lyster,Sir,Richard,Lyster,,,male,IN,1480,IN,1553
10003272,67080,Joan Darby,,Joan,Darby,,,female,AF,1598,IN,1708
10011800,68014,Dorothy Tasburgh,,Dorothy,Tasburgh,,,female,IN,1531,IN,1577
10010494,24185,John Row,,John,Row,,,male,IN,1526,IN,1580
10004680,10357,James Gardiner,,James,Gardiner,,,male,IN,1636,IN,1705
10001097,37195,George Bishop,,George,Bishop,,,male,AF,1558,IN,1668
10011054,25433,Sir Robert Shirley,Sir,Robert,Shirley,,,male,IN,1581,IN,1628
10003973,8799,Sir Richard Empson,Sir,Richard,Empson,,,male,IN,1450,IN,1510
10010117,23150,John Rastell,,John,Rastell,,,male,IN,1530,IN,1577
10011643,26660,Sir Thomas Street,Sir,Thomas,Street,,,male,IN,1625,IN,1696
10010616,24471,John Sage,,John,Sage,,,male,IN,1652,IN,1711
10009628,22039,Thomas Petyt,,Thomas,Petyt,,,male,BF/IN,1494,IN,1565
10000770,1654,Christopher Bassnett,,Christopher,Bassnett,,,male,IN,1677,IN,1744
10012285,53524,Thomas Vavasour,,Thomas,Vavasour,,,male,AF,1475,IN,1585
10011541,26461,Andrew Stewart,,Andrew,Stewart,,,male,IN,1614,IN,1671
10001267,0,William Bonham,,William,Bonham,,,male,IN,1497,IN,1557
10005961,13293,Robert Hill,,Robert,Hill,,,male,IN,1699,IN,1777
10000331,750,St George Ashe,,St George,Ashe,,,male,IN,1658,IN,1718
10003077,6803,Peter Cross,,Peter,Cross,,,male,IN,1645,IN,1724
10010303,23635,George Ridpath,,George,Ridpath,,,male,AF,1616,IN,1726
10007774,69582,Rose MacDonnell,,Rose,MacDonnell,,,female,IN,1631,IN,1695
10003029,6723,William Croft,,William,Croft,,,male,IN,1678,IN,1727
10004681,10359,James Gardiner,,James,Gardiner,,,male,IN,1686,IN,1745
10004602,10224,William Fulke,,William,Fulke,,,male,IN,1536,IN,1589
10009546,77209,Elizabeth Pepys,,Elizabeth,Pepys,,,female,IN,1640,IN,1669
10001993,4484,Colin Campbell of Achnaba,,Colin,Campbell,of Achnaba,,male,IN,1644,IN,1726
10008423,19096,Arthur Moore,,Arthur,Moore,,,male,AF,1620,IN,1730
10000565,1188,Sir James Balfour of Pittendreich,Sir,James,Balfour,of Pittendreich,,male,IN,1525,IN,1583
10006997,63018,Sir Edward Knatchbull,Sir,Edward,Knatchbull,,,male,IN,1674,IN,1730
10007504,16810,Thomas Livingstone,,Thomas,Livingstone,,,male,IN,1651,IN,1711
10000569,1196,Robert Balfour,,Robert,Balfour,,,male,AF,1647,IN,1757
10000472,989,Edward Bacon,,Edward,Bacon,,,male,IN,1548,IN,1618
10009718,22271,Leonard Pilkington,,Leonard,Pilkington,,,male,IN,1527,IN,1599
10000140,389,Thomas Allen,,Thomas,Allen,,,male,IN,1681,IN,1755
10002544,5635,John Cleveland,,John,Cleveland,,,male,IN,1613,IN,1658
10005964,13301,Samuel Hill,,Samuel,Hill,,,male,IN,1648,IN,1716
10009745,22343,William Pittis,,William,Pittis,,,male,IN,1673,IN,1724
10012329,28239,Francis Vernon,,Francis,Vernon,,,male,IN,1637,IN,1677
10004044,37401,Sir John Evelyn,Sir,John,Evelyn,,,male,IN,1591,IN,1663
10005962,13295,Roger Hill,,Roger,Hill,,,male,IN,1605,IN,1667
10010661,24595,Thomas Sampson,,Thomas,Sampson,,,male,IN,1517,IN,1589
10009748,22347,Mary Pix,,Mary,Pix,,,female,IN,1666,IN,1709
10005910,72604,Ann Hibbins,,Ann,Hibbins,,,female,AF,1546,IN,1656
10003572,7807,Walter Donaldson,,Walter,Donaldson,,,male,IN,1574,BF,1684
10011924,27390,Francis Throckmorton,,Francis,Throckmorton,,,male,IN,1554,IN,1584
10010671,24621,Nicholas Sander,,Nicholas,Sander,,,male,IN,1530,IN,1581
10011497,26329,Thomas Staveley,,Thomas,Staveley,,,male,IN,1626,IN,1684
10006993,15833,Sir Thomas Kitson,Sir,Thomas,Kitson,,,male,IN,1485,IN,1540
10007355,67859,William Leslie,,William,Leslie,,,male,IN,1621,IN,1707
10008497,19232,Sir Richard Morgan,Sir,Richard,Morgan,,,male,AF,1446,IN,1556
10002834,6295,Thomas Corbett,,Thomas,Corbett,,,male,AF,1641,IN,1751
10001002,2224,Sir William Berkeley,Sir,William,Berkeley,,,male,IN,1639,IN,1666
10010309,23651,John Riley,,John,Riley,,,male,IN,1646,IN,1691
10001003,62416,William Berkenhead,,William,Berkenhead,,,male,IN,1648,IN,1701
10009698,21704,Edward Pierce,,Edward,Pierce,,,male,IN,1630,IN,1694
10003950,8746,James Elphinstone,,James,Elphinstone,,,male,IN,1557,IN,1612
10009719,22278,Richard Pilkington,,Richard,Pilkington,,,male,AF,1521,IN,1631
10006820,15329,John Kemp,,John,Kemp,,,male,IN,1665,IN,1717
10002269,5040,Sir Thomas Chaloner the elder,Sir,Thomas,Chaloner,the elder,,male,IN,1521,IN,1565
10009848,22579,Thomas Porter,,Thomas,Porter,,,male,IN,1636,IN,1680
10004885,55525,Mary Glover,,Mary,Glover,,,female,IN,1587,BF,1697
10007274,16321,John Leech,,John,Leech,,,male,IN,1566,BF,1676
10006841,15378,John Kennedy,,John,Kennedy,,,male,IN,1626,IN,1629
10010801,24905,Reginald Scott,,Reginald,Scott,,,male,AF,1489,IN,1599
10011410,24496,Henry St John,,Henry,St John,,,male,IN,1678,IN,1751
10008585,19462,William Mowse,,William,Mowse,,,male,AF,1478,IN,1588
10009520,21836,Henry Pendleton,,Henry,Pendleton,,,male,AF,1447,IN,1557
10003731,49749,Sir Lionel Duckett,Sir,Lionel,Duckett,,,male,AF,1477,IN,1587
10002382,5263,Sir Thomas Cheyne,Sir,Thomas,Cheyne,,,male,IN,1485,IN,1558
10000228,72239,Brian Anslay,,Brian,Anslay,,,male,AF,1494,IN,1604
10012449,28516,William Walker,,William,Walker,,,male,IN,1623,IN,1684
10008425,19103,Sir Edward Moore,Sir,Edward,Moore,,,male,IN,1530,IN,1602
10009020,20554,Hugh O'Donnell,,Hugh,O'Donnell,,,male,IN,1572,IN,1602
10006216,66799,John Hoskins the younger,,John,Hoskins,the younger,,male,CA,1617,BF,1727
10004657,10297,Thomas Gale,,Thomas,Gale,,,male,IN,1507,IN,1567
10003620,55907,John Douglas,,John,Douglas,,,male,IN,1500,IN,1574
10010666,24606,William Samuel,,William,Samuel,,,male,IN,1551,IN,1569
10000229,574,George Anson,,George,Anson,,,male,IN,1697,IN,1762
10010994,25317,Sir Richard Shelton,Sir,Richard,Shelton,,,male,IN,1578,IN,1647
10006687,15020,Jenkin Jones,,Jenkin,Jones,,,male,CA,1700,IN,1742
10003089,6820,Arthur Crowder,,Arthur,Crowder,,,male,IN,1588,IN,1666
10008266,18674,John Middleton,,John,Middleton,,,male,IN,1608,IN,1674
10010647,24580,Sir Richard Saltonstall,Sir,Richard,Saltonstall,,,male,CA,1521,IN,1601
10011056,47732,Sir Thomas Shirley,Sir,Thomas,Shirley,,,male,IN,1590,IN,1654
10012413,28409,Archbishop William Wake,Archbishop,William,Wake,,,male,IN,1657,IN,1737
10005166,11423,John Greenhalgh,,John,Greenhalgh,,,male,IN,1588,IN,1651
10007499,16801,Alexander Livingstone,,Alexander,Livingstone,,,male,AF,1511,IN,1621
10007536,16869,Morgan Llwyd,,Morgan,Llwyd,,,male,IN,1619,IN,1659
10007592,16988,Thomas Longman,,Thomas,Longman,,,male,IN,1699,IN,1755
10001230,2763,Zachary Bogan,,Zachary,Bogan,,,male,IN,1625,IN,1659
10010910,25139,Willem Sewel,,Willem,Sewel,,,male,IN,1653,IN,1720
10011628,26628,Sir John Stradling,Sir,John,Stradling,,,male,IN,1563,IN,1637
10008374,18971,Sir George Monro of Culrain and Newmore,Sir,George,Monro,of Culrain and Newmore,,male,AF,1584,IN,1694
10001834,4139,Thomas Burton,,Thomas,Burton,,,male,IN,1656,IN,1661
10000771,1656,Thomas Bastard,,Thomas,Bastard,,,male,IN,1565,IN,1618
10008408,19053,Alexander Montgomery,,Alexander,Montgomery,,,male,IN,1588,IN,1661
10007498,16811,William Livingston,,William,Livingston,,,male,AF,1482,IN,1592
10012928,66555,Sir Trevor Williams,Sir,Trevor,Williams,,,male,IN,1623,IN,1692
10007350,16497,John Leslie,,John,Leslie,,,male,CA,1698,IN,1767
10007358,16504,Nicholas Lesse,,Nicholas,Lesse,,,male,IN,1548,IN,1550
10010425,24015,William Rokeby,,William,Rokeby,,,male,AF,1411,IN,1521
10011913,27371,Robert Thoroton,,Robert,Thoroton,,,male,IN,1623,IN,1678
10006689,15024,John Jones,,John,Jones,,,male,IN,1559,IN,1598
10003380,37350,Richard Deane,,Richard,Deane,,,male,IN,1647,IN,1661
10010577,54316,William Ruthven of that ilk,,William,Ruthven,of that ilk,,male,BF/IN,1448,IN,1528
10002725,6038,Thomas Compton,,Thomas,Compton,,,male,IN,1592,IN,1666
10007002,15707,Thomas Knell the elder,,Thomas,Knell,the elder,,male,AF,1466,IN,1576
10007111,66145,Nathaniel Lancaster,,Nathaniel,Lancaster,,,male,IN,1601,IN,1661
10003087,6816,William Crouch,,William,Crouch,,,male,IN,1628,IN,1711
10009109,20673,John Old,,John,Old,,,male,AF,1447,IN,1557
10004603,69903,Adam Fullarton,,Adam,Fullarton,,,male,AF,1485,AF/IN,1595
10010234,23453,Richard Rhodes,,Richard,Rhodes,,,male,IN,1640,IN,1668
10002967,6602,John Crane,,John,Crane,,,male,IN,1570,IN,1652
10013186,30119,Sir Peter Wyche,Sir,Peter,Wyche,,,male,IN,1628,AF/IN,1699
10011786,26944,Sir William Talbot,Sir,William,Talbot,,,male,AF,1524,IN,1634
10003088,6817,Francis Crow,,Francis,Crow,,,male,IN,1627,IN,1692
10005723,12730,John Hay,,John,Hay,,,male,IN,1695,IN,1762
10013196,30143,Sir Hugh Wyndham,Sir,Hugh,Wyndham,,,male,IN,1602,IN,1684
10005011,11062,John Gordon,,John,Gordon,,,male,IN,1599,IN,1634
10008834,20130,Sir Francis Nicholson,Sir,Francis,Nicholson,,,male,IN,1655,IN,1728
10011991,27528,Richard Tompson,,Richard,Tompson,,,male,AF,1583,IN,1693
10001748,3903,George Bull,,George,Bull,,,male,IN,1634,IN,1710
10012356,0,Lord Francis Villiers,Lord,Francis,Villiers,,,male,IN,1629,IN,1648
10005587,12425,William Harris,,William,Harris,,,male,IN,1675,IN,1740
10005966,13303,Thomas Hill,,Thomas,Hill,,,male,IN,1528,IN,1574
10010622,76865,Sir Robert Salesbury,Sir,Robert,Salesbury,,,male,IN,1566,IN,1599
10000038,64846,Sir Jacob Acworth,Sir,Jacob,Acworth,,,male,IN,1668,IN,1749
10004611,10235,Samuel Fuller,,Samuel,Fuller,,,male,IN,1635,IN,1700
10009874,22644,Edward Powell,,Edward,Powell,,,male,IN,1478,IN,1540
10009456,21668,John Peachell,,John,Peachell,,,male,IN,1628,IN,1690
10012486,28616,Peter Walsh,,Peter,Walsh,,,male,IN,1618,IN,1688
10010238,23474,Robert Riccaltoun,,Robert,Riccaltoun,,,male,IN,1691,IN,1769
10004051,8998,John Everard,,John,Everard,,,male,CA,1584,IN,1640
10003862,8442,Laurence Echard,,Laurence,Echard,,,male,IN,1672,IN,1730
10012867,29387,John Wilbye,,John,Wilbye,,,male,IN,1574,IN,1638
10011177,25730,Sir Hans Sloane,Sir,Hans,Sloane,,,male,IN,1660,IN,1753
10007359,16506,Richard Lestock,,Richard,Lestock,,,male,IN,1679,IN,1746
10003090,6819,Mitford Crowe,,Mitford,Crowe,,,male,IN,1669,IN,1719
10003947,8729,Sir Richard Ellys,Sir,Richard,Ellys,,,male,IN,1682,IN,1742
10012280,69039,Henry Vaux,,Henry,Vaux,,,male,IN,1559,IN,1587
10005068,11158,Theodore Goulston,,Theodore,Goulston,,,male,IN,1575,IN,1632
10005967,13305,Thomas Hill,,Thomas,Hill,,,male,AF,1543,IN,1653
10012878,40610,Elizabeth Wilford,,Elizabeth,Wilford,,,female,AF,1449,IN,1559
10010292,23622,John Ridge,,John,Ridge,,,male,IN,1589,CA,1637
10001615,69032,Eleanor Brooksby,,Eleanor,Brooksby,,,female,IN,1560,IN,1625
10005133,11326,Andrew Gray,,Andrew,Gray,,,male,IN,1633,IN,1656
10012870,29392,George Wild,,George,Wild,,,male,IN,1610,IN,1665
10010317,68686,George Ritschel,,George,Ritschel,,,male,IN,1658,IN,1718
10006927,57277,John King,,John,King,,,male,IN,1648,AF/IN,1686
10005738,12770,John Hayls,,John,Hayls,,,male,AF,1569,IN,1679
10000900,1975,John Bekinsau,,John,Bekinsau,,,male,IN,1499,IN,1559
10000626,1350,Thomas Barclay,,Thomas,Barclay,,,male,IN,1570,IN,1632
10004393,98528,Christian Fletcher,,Christian,Fletcher,,,male,IN,1619,IN,1691
10012402,28392,Lionel Wafer,,Lionel,Wafer,,,male,AF,1595,IN,1705
10002726,6039,Sir William Compton,Sir,William,Compton,,,male,CA,1482,IN,1528
10010949,25224,Bartholomew Sharpe,,Bartholomew,Sharpe,,,male,CA,1652,BF,1762
10000494,1030,John Bagford,,John,Bagford,,,male,IN,1650,IN,1716
10006135,89501,Sir Philip Honywood,Sir,Philip,Honywood,,,male,IN,1677,IN,1752
10007771,69581,Katherine MacDonnell,,Katherine,MacDonnell,,,female,CA,1603,IN,1649
10012960,0,Sir Edward Wilmot,Sir,Edward,Wilmot,,,male,IN,1693,IN,1786
10012882,29549,Thomas Wiliems,,Thomas,Wiliems,,,male,IN,1545,BF/IN,1623
10007365,16529,Peter Levens,,Peter,Levens,,,male,IN,1552,IN,1587
10000335,763,Robert Ashley,,Robert,Ashley,,,male,IN,1565,IN,1641
10007004,15705,William Knell,,William,Knell,,,male,AF,1477,IN,1587
10007363,45547,Sir John Lethieullier,Sir,John,Lethieullier,,,male,IN,1632,IN,1719
10013260,30280,Thomas Young,,Thomas,Young,,,male,IN,1507,IN,1568
10001101,2477,Thomas Bisse,,Thomas,Bisse,,,male,IN,1675,IN,1731
10007173,73415,Edward Latymer,,Edward,Latymer,,,male,IN,1559,IN,1627
10003381,7389,Thomas Deane,,Thomas,Deane,,,male,IN,1651,IN,1735
10007772,17461,Randal MacDonnell,,Randal,MacDonnell,,,male,AF,1526,IN,1636
10009187,20975,Robert Overton,,Robert,Overton,,,male,IN,1608,IN,1678
10002228,4944,William Cavendish,,William,Cavendish,,,male,IN,1551,IN,1626
10002379,5258,George Cheyne,,George,Cheyne,,,male,IN,1671,IN,1743
10006842,15380,John Kennedy,,John,Kennedy,,,male,IN,1646,IN,1701
10013218,30183,Elihu Yale,,Elihu,Yale,,,male,IN,1649,IN,1721
10006137,13669,Sir Thomas Honywood,Sir,Thomas,Honywood,,,male,IN,1587,IN,1666
10011214,25838,John Smith,,John,Smith,,,male,IN,1618,IN,1652
10012724,29127,Sir Richard Weston,Sir,Richard,Weston,,,male,IN,1578,CA,1658
10013032,69040,Jane Wiseman,,Jane,Wiseman,,,female,AF,1500,IN,1610
10000334,70459,Sir Francis Ashley,Sir,Francis,Ashley,,,male,IN,1569,IN,1635
10003867,8454,Richard Eden,,Richard,Eden,,,male,IN,1520,IN,1576
10011970,27482,Silius Titus,,Silius,Titus,,,male,IN,1622,IN,1704
10006487,14463,Sir Alexander Irvine of Drum,Sir,Alexander,Irvine,of Drum,,male,AF,1547,IN,1657
10010319,23692,John Rivett,,John,Rivett,,,male,IN,1623,IN,1675
10004757,10498,Edward Gee,,Edward,Gee,,,male,IN,1657,IN,1730
10000840,1825,James Beaton,,James,Beaton,,,male,IN,1524,IN,1603
10004606,10230,Isaac Fuller,,Isaac,Fuller,,,male,IN,1606,IN,1672
10003962,8775,Edward Elwall,,Edward,Elwall,,,male,IN,1676,IN,1744
10001669,3703,Thomas Browne,,Thomas,Browne,,,male,IN,1673,IN,1710
10007313,16414,Robert Lekpreuik,,Robert,Lekpreuik,,,male,IN,1561,IN,1581
10008297,18753,Thomas Milles,,Thomas,Milles,,,male,CA,1550,CA,1626
10011826,27097,Edward Teach,,Edward,Teach,,,male,AF,1608,IN,1718
10004998,11038,George Gordon,,George,Gordon,,,male,BF/IN,1649,IN,1716
10012733,29142,Edward Wetenhall,,Edward,Wetenhall,,,male,IN,1636,IN,1713
10013217,68549,David Yale,,David,Yale,,,male,AF,1516,IN,1626
10008431,19122,John Moore,,John,Moore,,,male,IN,1594,IN,1657
10003468,0,Sir Richard Devereux,Sir,Richard,Devereux,,,male,AF,1501,IN,1547
10006582,14727,Henry Jenkins,,Henry,Jenkins,,,male,AF,1560,IN,1670
10005261,11649,Giuseppe Grisoni,,Giuseppe,Grisoni,,,male,IN,1699,IN,1769
10005685,12650,Edward Hawford,,Edward,Hawford,,,male,AF,1472,IN,1582
10004453,9867,Thomas Ford,,Thomas,Ford,,,male,IN,1598,IN,1674
10007970,60984,Thomas Marjoribankis of Ratho,,Thomas,Marjoribankis,of Ratho,,male,AF,1451,CA,1561
10006341,14085,Margaret Hughes,,Margaret,Hughes,,,female,AF,1609,IN,1719
10010592,24428,Augustine Ryther,,Augustine,Ryther,,,male,AF,1483,IN,1593
10008288,18701,Henry Miles,,Henry,Miles,,,male,IN,1698,IN,1763
10004608,42073,John Fuller,,John,Fuller,,,male,IN,1680,IN,1745
10005599,57216,Thomas Harrison,,Thomas,Harrison,,,male,IN,1652,IN,1674
10005002,11048,James Gordon,,James,Gordon,,,male,IN,1541,IN,1620
10004301,9522,Sir Edward Fitton,Sir,Edward,Fitton,,,male,IN,1548,IN,1606
10011972,27495,Robert Tofte,,Robert,Tofte,,,male,IN,1562,IN,1619
10009203,21013,John Owen,,John,Owen,,,male,IN,1563,CA,1622
10006703,15072,Richard Jones,,Richard,Jones,,,male,IN,1641,IN,1712
10003181,57713,Abraham Cyprianus,,Abraham,Cyprianus,,,male,IN,1656,IN,1718
10000901,66560,Sir Henry Belasyse,Sir,Henry,Belasyse,,,male,IN,1648,IN,1717
10004733,77104,Sir Bassingbourne Gawdy,Sir,Bassingbourne,Gawdy,,,male,IN,1560,IN,1606
10010224,23422,John Reynolds,,John,Reynolds,,,male,CA,1588,AF,1655
10004732,77103,Bassingbourne Gawdy,,Bassingbourne,Gawdy,,,male,IN,1532,IN,1590
10007708,17279,John Lyon,,John,Lyon,,,male,CA,1514,IN,1592
10011717,8148,Edward Sutton,,Edward,Sutton,,,male,IN,1515,IN,1586
10010624,24547,William Salesbury,,William,Salesbury,,,male,CA,1580,IN,1659
10008811,20058,Sir Henry Newton,Sir,Henry,Newton,,,male,IN,1650,IN,1715
10010322,23705,Foulke Robartes,,Foulke,Robartes,,,male,IN,1578,IN,1650
10013300,24281,Prince Rupert of the Rhine,Prince,Rupert,,of the Rhine,,male,IN,1619,IN,1682
10010997,25320,George Shelvocke,,George,Shelvocke,,,male,IN,1675,IN,1742
10008085,18332,Thomas Mathews,,Thomas,Mathews,,,male,IN,1676,IN,1751
10012266,28145,Rowland Vaughan,,Rowland,Vaughan,,,male,IN,1590,IN,1667
10001335,37163,Jacob Bothumley,,Jacob,Bothumley,,,male,IN,1613,IN,1692
10008038,18215,William Martin,,William,Martin,,,male,IN,1696,IN,1756
10001906,4278,John Byrom,,John,Byrom,,,male,IN,1692,IN,1763
10005604,12465,Adam Harsnett,,Adam,Harsnett,,,male,IN,1579,CA,1639
10008434,19127,John Moore,,John,Moore,,,male,IN,1643,IN,1717
10009379,21448,Thomas Parson,,Thomas,Parson,,,male,IN,1631,AF/IN,1668
10010326,23752,Gruffydd Robert,,Gruffydd,Robert,,,male,IN,1558,IN,1598
10007294,16374,Anthony Leigh,,Anthony,Leigh,,,male,AF,1582,IN,1692
10008739,19904,Christopher Ness,,Christopher,Ness,,,male,IN,1621,IN,1705
10007662,65799,Philip Ludwell,,Philip,Ludwell,,,male,CA,1637,AF,1710
10008282,65657,Richard Milbourne,,Richard,Milbourne,,,male,AF,1514,IN,1624
10007879,17818,Charles Maitland,,Charles,Maitland,,,male,IN,1620,IN,1691
10004864,10757,Bernard Gilpin,,Bernard,Gilpin,,,male,IN,1516,IN,1584
10010324,23707,John Robartes,,John,Robartes,,,male,IN,1606,IN,1685
10012384,28318,Sir Robert Vyner,Sir,Robert,Vyner,,,male,IN,1631,IN,1688
10003376,7386,Sir Anthony Deane,Sir,Anthony,Deane,,,male,CA,1638,CA,1720
10003621,7907,John Douglas,,John,Douglas,,,male,AF,1633,IN,1743
10010768,24799,William Schaw,,William,Schaw,,,male,IN,1549,IN,1602
10004365,9686,George Fleetwood,,George,Fleetwood,,,male,IN,1605,IN,1667
10001836,4141,William Burton,,William,Burton,,,male,IN,1575,IN,1645
10005346,11843,David Hackston of Rathillet,,David,Hackston,of Rathillet,,male,AF,1570,IN,1680
10004367,56073,Hester Fleetwood,,Hester,Fleetwood,,,female,AF,1604,IN,1714
10005266,11666,Benjamin Grosvenor,,Benjamin,Grosvenor,,,male,IN,1676,IN,1758
10002644,5857,Thomas Cole,,Thomas,Cole,,,male,IN,1628,IN,1697
10006537,96292,John James,,John,James,,,male,AF,1570,IN,1680
10012375,28334,Cornelio Vitelli,,Cornelio,Vitelli,,,male,AF,1444,BF/IN,1554
10001850,4154,Samuel Bury,,Samuel,Bury,,,male,IN,1663,IN,1730
10002763,66579,Sir John Conyers,Sir,John,Conyers,,,male,IN,1587,IN,1664
10003832,8358,Jeremiah Dyke,,Jeremiah,Dyke,,,male,IN,1584,IN,1639
10002840,67758,Katherine Corey,,Katherine,Corey,,,female,CA,1635,BF,1745
10004888,10833,Robert Glover,,Robert,Glover,,,male,IN,1543,IN,1588
10004369,66616,Sir Miles Fleetwood,Sir,Miles,Fleetwood,,,male,AF,1531,IN,1641
10013213,30174,William Wyrley,,William,Wyrley,,,male,IN,1565,IN,1618
10000902,1977,John Belasyse,,John,Belasyse,,,male,IN,1615,IN,1689
10001851,4155,Sir Thomas Bury,Sir,Thomas,Bury,,,male,IN,1652,IN,1722
10013075,29845,Richard Wolley,,Richard,Wolley,,,male,IN,1667,IN,1694
10011859,0,John Tewkesbury,,John,Tewkesbury,,,male,BF,1520,CA,1531
10008435,19126,John Moore,,John,Moore,,,male,IN,1646,IN,1714
10003766,8208,William Dunbar,,William,Dunbar,,,male,CA,1460,IN,1513
10000230,584,John Anstis,,John,Anstis,,,male,IN,1669,IN,1744
10003544,69138,Thomas Dockwray,,Thomas,Dockwray,,,male,AF,1449,IN,1559
10001980,4470,Archibald Campbell,,Archibald,Campbell,,,male,IN,1538,IN,1573
10012030,66154,Robert Towne,,Robert,Towne,,,male,IN,1592,IN,1664
10001339,2973,Weyman Bouchery,,Weyman,Bouchery,,,male,IN,1684,IN,1712
10007773,17462,Randal MacDonnell,,Randal,MacDonnell,,,male,IN,1609,IN,1683
10006441,14324,Alexander Hyde,,Alexander,Hyde,,,male,IN,1596,IN,1667
10011831,27108,Pierce Tempest,,Pierce,Tempest,,,male,IN,1653,IN,1717
10005968,13307,Thomas Hill,,Thomas,Hill,,,male,AF,1610,IN,1720
10012373,64361,Signora Violante,,Signora,Violante,,,female,IN,1682,IN,1741
10003444,7516,John Denton,,John,Denton,,,male,IN,1626,IN,1709
10010388,23943,Sir Thomas Roe,Sir,Thomas,Roe,,,male,IN,1581,IN,1644
10001670,67212,Valentine Browne,,Valentine,Browne,,,male,IN,1594,IN,1672
10005064,37477,Sir Nathaniel Gould,Sir,Nathaniel,Gould,,,male,IN,1661,IN,1728
10005262,11650,William Grocyn,,William,Grocyn,,,male,CA,1449,IN,1519
10010330,23753,Henry Roberts,,Henry,Roberts,,,male,IN,1585,IN,1617
10001380,3058,Sir Robert Bowes,Sir,Robert,Bowes,,,male,CA,1493,IN,1555
10005600,12450,Thomas Harrison,,Thomas,Harrison,,,male,IN,1693,IN,1745
10001837,66570,William Burton,,William,Burton,,,male,IN,1608,IN,1673
10010542,24285,Sir John Rushout,Sir,John,Rushout,,,male,IN,1685,IN,1775
10004609,62362,Nicholas Fuller,,Nicholas,Fuller,,,male,IN,1543,IN,1620
10011450,26231,Henry Standish,,Henry,Standish,,,male,IN,1475,IN,1535
10008013,57715,Benjamin Marten,,Benjamin,Marten,,,male,AF,1680,AF,1722
10011872,27215,Elizabeth Thomas,,Elizabeth,Thomas,,,female,IN,1675,IN,1731
10008159,18467,Richard Mead,,Richard,Mead,,,male,IN,1673,IN,1754
10011013,25354,James Sherard,,James,Sherard,,,male,IN,1666,IN,1738
10001550,3396,Noah Bridges,,Noah,Bridges,,,male,IN,1643,IN,1662
10010965,25269,Thomas Shaw,,Thomas,Shaw,,,male,IN,1694,IN,1751
10003547,7726,Sir Thomas Docwra,Sir,Thomas,Docwra,,,male,AF,1417,IN,1527
10005263,11651,Joannes Groenevelt,,Joannes,Groenevelt,,,male,IN,1648,IN,1715
10007007,15720,Henrietta Knight,,Henrietta,Knight,,,female,IN,1699,IN,1756
10006847,15401,Basil Kennett,,Basil,Kennett,,,male,IN,1674,IN,1715
10010869,77118,Sir John Selby,Sir,John,Selby,,,male,AF,1485,IN,1595
10005979,13325,John Hilsey,,John,Hilsey,,,male,AF,1429,IN,1539
